file,func,line,C1,C2,C3,C4,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,complexity_score,vulnerability_score
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltFreeExtModule,200,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltNewExtData,217,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltFreeExtData,241,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltNewExtElement,259,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltFreeExtElement,285,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtModuleRegisterDynamic,459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltFreeExts,479,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtPrefix,503,5,1,0,1,3,7,0,0,0,0,1,0,0,2,0,7,13
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtFunction,587,1,0,0,0,4,4,0,0,0,0,1,0,0,3,0,1,12
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtElement,621,1,0,0,0,4,4,0,0,0,0,1,0,0,3,0,1,12
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltFreeCtxtExts,642,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltStyleInitializeStylesheetModule,663,2,0,0,0,2,11,0,0,0,0,1,0,1,0,3,2,18
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltStyleGetExtData,756,3,1,0,1,2,3,0,0,0,0,1,0,0,1,0,5,7
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltGetExtData,862,4,0,0,0,2,11,0,0,0,0,1,0,0,0,0,4,14
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltInitCtxtExt,937,2,0,0,0,3,11,0,0,0,0,1,0,1,1,3,2,20
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltInitCtxtExts,1015,3,1,0,1,1,2,0,0,0,0,1,0,0,2,0,5,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltShutdownCtxtExt,1055,1,0,0,0,3,3,0,0,0,0,1,0,0,2,0,1,9
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltShutdownCtxtExts,1080,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltShutdownExt,1101,1,0,0,0,3,3,0,0,0,0,1,0,0,2,0,1,9
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltShutdownExts,1133,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltCheckExtPrefix,1158,2,1,0,1,2,2,0,0,0,0,1,0,0,1,0,4,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltCheckExtURI,1218,2,1,0,1,2,2,0,0,0,0,1,0,0,2,0,4,7
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtModuleFull,1248,3,0,0,0,5,11,0,0,0,0,1,0,0,3,0,3,20
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtModule,1300,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterExtModule,1317,1,0,0,0,1,2,0,0,0,0,1,0,0,2,0,1,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterAllExtModules,1342,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltXPathGetTransformContext,1369,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtModuleFunction,1387,1,0,0,0,3,3,0,0,0,0,1,0,0,3,0,1,10
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtModuleFunctionLookup,1418,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterExtModuleFunction,1456,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterAllExtModuleFunction,1478,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltNewElemPreComp,1500,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,7
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltInitElemPreComp,1533,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltPreComputeExtModuleElement,1556,1,0,0,0,2,5,0,0,0,0,1,0,0,0,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtModuleElement,1621,1,0,0,0,4,6,0,0,0,0,1,0,0,3,0,1,14
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtElementLookup,1666,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,2,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtModuleElementLookup,1696,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtModuleElementPreComputeLookup,1739,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterExtModuleElement,1779,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterAllExtModuleElement,1802,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtModuleTopLevel,1823,1,0,0,0,3,3,0,0,0,0,1,0,0,3,0,1,10
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtModuleTopLevelLookup,1854,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterExtModuleTopLevel,1891,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,6
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltUnregisterAllExtModuleTopLevel,1913,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltGetExtInfo,1933,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtFunctionTest,1975,2,0,0,0,2,2,0,0,0,0,1,0,1,0,1,2,7
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtElementPreCompTest,2025,4,0,0,0,3,4,0,0,0,0,1,0,0,0,0,4,8
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtElementTest,2069,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,2,7
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtInitTest,2121,2,0,0,0,2,4,0,0,0,0,1,0,0,0,0,2,7
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtShutdownTest,2155,1,0,0,0,3,2,0,0,0,0,1,0,1,0,1,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtStyleInitTest,2182,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltExtStyleShutdownTest,2206,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterTestModule,2229,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltHashScannerModuleFree,2246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltInitGlobals,2261,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltCleanupGlobals,2274,1,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,12
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltDebugDumpExtensionsCallback,2297,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltDebugDumpExtModulesCallback,2308,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3
/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltDebugDumpExtensions,2325,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extra.c,xsltDebug,58,12,2,0,1,2,6,0,0,0,0,1,0,2,0,2,15,13
/home/arpan/Documents/CBMC/libxslt/libxslt/extra.c,xsltFunctionNodeSet,131,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/extra.c,xsltRegisterExtras,287,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/extra.c,xsltRegisterAllExtras,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltXPathFunctionLookup,68,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltDocumentFunctionLoadDocument,105,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2,5
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltDocumentFunction,225,10,0,0,0,2,1,0,0,0,0,1,0,2,0,1,10,7
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltKeyFunction,359,15,0,0,0,2,1,0,0,0,0,1,0,1,0,1,15,6
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltUnparsedEntityURIFunction,556,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,5
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltFormatNumberFunction,599,6,0,0,0,2,0,0,0,0,0,1,0,1,2,1,6,7
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltGenerateIdFunction,662,5,0,0,0,2,2,0,0,0,0,1,0,1,0,2,5,8
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltSystemPropertyFunction,738,9,0,0,0,2,0,0,0,0,0,1,0,1,0,1,9,5
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltElementAvailableFunction,832,2,0,0,0,2,3,0,0,0,0,1,0,1,0,1,2,8
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltFunctionAvailableFunction,899,2,0,0,0,2,3,0,0,0,0,1,0,1,0,1,2,8
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltCurrentFunction,952,1,0,0,0,2,3,0,0,0,0,1,0,1,0,1,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltRegisterAllFunctions,984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltFixImportedCompSteps,65,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltParseStylesheetImport,87,5,1,0,1,2,6,0,0,0,0,1,0,0,1,0,7,10
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltParseStylesheetInclude,184,2,1,0,1,2,2,0,0,0,0,1,0,0,1,0,4,6
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltNextImport,288,3,1,0,1,1,0,0,0,0,0,1,0,0,2,0,5,4
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltNeedElemSpaceHandling,313,2,1,0,1,1,2,0,0,0,0,1,0,0,1,0,4,5
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltFindElemSpaceHandling,340,8,1,0,1,2,2,0,0,0,0,1,0,0,1,0,10,6
/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltFindTemplate,394,4,1,0,1,3,4,0,0,0,0,1,0,0,0,0,6,8
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltNewKeyDef,56,1,0,0,0,2,4,0,0,0,0,1,0,0,2,0,1,9
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltFreeKeyDef,81,1,0,0,0,1,4,0,0,0,0,1,0,0,8,0,1,14
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltFreeKeyDefList,109,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,3,4
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltNewKeyTable,129,1,0,0,0,2,5,0,0,0,0,1,0,0,2,0,1,10
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltFreeKeyTable,154,1,0,0,0,1,3,0,0,0,0,1,0,0,3,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltFreeKeyTableList,175,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,3,4
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltFreeKeys,199,1,0,0,0,1,2,0,0,0,0,1,0,1,1,1,1,7
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,skipString,214,3,1,0,1,2,0,0,0,0,0,1,0,2,2,1,5,8
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,skipPredicate,239,7,1,0,1,2,1,0,0,0,0,1,0,2,2,1,9,9
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltAddKey,275,20,1,0,1,6,6,0,0,0,0,1,0,1,1,1,22,16
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltGetKey,426,4,1,0,1,4,2,0,0,0,0,1,0,2,0,2,6,11
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitDocKeyTable,488,4,1,0,1,3,5,0,0,0,0,1,0,1,0,1,6,11
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitAllDocKeys,544,5,1,0,1,1,5,0,0,0,0,1,0,1,2,2,7,12
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitCtxtKey,613,4,1,0,1,3,1,0,0,0,0,1,0,1,2,1,6,9
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitCtxtKeys,889,2,1,0,1,2,6,0,0,0,0,1,0,0,1,0,4,10
/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltFreeDocumentKeys,930,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltNamespaceAlias,93,8,0,0,0,2,1,0,0,0,0,1,0,0,1,0,8,5
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltGetSpecialNamespace,337,21,0,0,0,5,1,0,0,0,0,1,0,1,0,1,21,9
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltGetNamespace,634,5,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,7
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltGetPlainNamespace,707,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltCopyNamespaceList,735,9,1,0,1,3,0,0,0,0,0,1,0,0,0,0,11,4
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltCopyNamespace,825,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltFreeNamespaceAliasHashes,847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltUTF8Size,80,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltUTF8Charcmp,110,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,4
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltIsDigitZero,138,28,0,0,0,1,0,0,0,0,0,1,0,1,0,1,28,4
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatDecimal,156,14,1,0,1,7,5,0,0,0,0,1,0,1,1,1,16,16
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatAlpha,230,3,1,0,1,3,6,2,1,2,0,1,0,1,0,1,5,17
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatRoman,256,14,7,0,1,3,2,0,0,0,0,1,0,13,0,1,22,20
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatTokenize,318,14,2,0,1,2,8,0,0,0,0,1,0,1,1,2,17,15
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatInsertNumbers,424,77,1,0,1,5,12,0,0,0,0,1,0,1,2,2,79,23
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatGetAnyLevel,535,9,1,0,1,7,0,0,0,0,0,1,0,0,0,0,11,8
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatGetMultipleLevel,613,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,9
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatGetValue,676,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,5
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormat,712,11,1,0,1,3,9,0,0,0,0,1,0,1,3,3,13,20
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltFormatNumberPreSuffix,829,385,1,0,1,3,1,0,0,0,0,1,0,0,0,0,387,5
/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltFormatNumberConversion,920,502,4,0,1,4,14,0,0,0,0,1,0,3,0,9,507,31
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltNewCompMatch,144,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,5
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltFreeCompMatch,177,5,1,0,1,1,5,0,0,0,0,1,0,1,2,2,7,12
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltFreeCompMatchList,210,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,3,4
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltNormalizeCompSteps,229,1,1,0,1,3,0,0,0,0,0,1,0,1,0,2,3,7
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltNewParserContext,252,1,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,6
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltFreeParserContext,274,1,0,0,0,1,3,0,0,0,0,1,0,0,1,0,1,6
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompMatchAdd,294,7,0,0,0,6,8,0,0,0,0,1,0,1,0,3,7,19
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltSwapTopCompMatch,369,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,4
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltReverseCompMatch,414,4,2,0,1,2,0,0,0,0,0,1,0,2,0,3,7,8
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltPatPushState,483,3,0,0,0,4,5,0,0,0,0,1,0,0,0,0,3,10
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltTestCompMatchDirect,526,5,0,0,0,5,0,0,0,0,0,1,0,1,1,1,5,9
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltTestCompMatch,636,148,0,0,0,5,8,0,0,0,0,1,0,1,0,1,148,16
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltTestCompMatchList,1212,2,1,0,1,3,0,0,0,0,0,1,0,0,1,0,4,5
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltScanLiteral,1272,12,1,0,1,1,4,0,0,0,0,1,0,2,0,2,14,10
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltScanNCName,1328,23,2,0,1,1,7,0,0,0,0,1,0,1,0,7,26,17
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileIdKeyPattern,1371,160,0,0,0,5,2,0,0,0,0,1,0,1,0,1,160,10
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileStepPattern,1550,257,3,0,1,3,7,0,0,0,0,1,0,4,0,2,261,17
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileRelativePathPattern,1752,129,2,0,1,3,4,0,0,0,0,1,0,3,1,2,132,14
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileLocationPathPattern,1795,221,1,0,1,2,2,0,0,0,0,1,0,2,0,2,223,9
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompilePatternInternal,1873,48,1,0,1,6,19,0,0,0,0,1,0,1,1,2,50,30
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompilePattern,2048,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltAddTemplate,2072,35,1,0,1,4,7,0,0,0,0,1,0,1,2,1,37,16
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltComputeAllKeys,2235,3,0,0,0,2,2,0,0,0,0,1,0,0,0,0,3,5
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltGetTemplate,2280,38,1,0,1,3,6,0,0,0,0,1,0,0,0,0,40,10
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCleanupTemplates,2525,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltFreeTemplateHashes,2535,1,0,0,0,1,2,0,0,0,0,1,0,0,8,0,1,12
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCheckTopLevelElement,72,3,0,0,0,3,0,0,0,0,0,1,0,0,1,0,3,5
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCheckInstructionElement,110,3,1,0,1,2,0,0,0,0,0,1,0,0,1,0,5,4
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCheckParentElement,165,3,0,0,0,4,0,0,0,0,0,1,0,0,1,0,3,6
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltNewStylePreComp,225,24,0,0,0,2,3,0,0,0,0,1,0,1,0,1,24,8
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltFreeStylePreComp,381,1,0,0,0,1,5,0,0,0,0,1,0,1,6,1,1,15
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltDocumentComp,532,7,0,0,0,3,3,0,0,0,0,1,0,1,0,1,7,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltSortComp,677,12,0,0,0,2,4,0,0,0,0,1,0,0,2,0,12,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCopyComp,784,1,0,0,0,2,3,0,0,0,0,1,0,0,3,0,1,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltTextComp,827,4,0,0,0,2,3,0,0,0,0,1,0,0,2,0,4,8
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltElementComp,873,6,0,0,0,2,5,0,0,0,0,1,0,1,2,1,6,12
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltAttributeComp,991,6,0,0,0,2,5,0,0,0,0,1,0,1,2,1,6,12
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCommentComp,1101,1,0,0,0,2,3,0,0,0,0,1,0,0,2,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltProcessingInstructionComp,1131,1,0,0,0,2,3,0,0,0,0,1,0,0,2,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCopyOfComp,1165,3,0,0,0,2,4,0,0,0,0,1,0,0,2,0,3,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltValueOfComp,1211,6,0,0,0,2,4,0,0,0,0,1,0,0,2,0,6,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltGetQNameProperty,1264,7,0,0,0,7,3,0,0,0,0,1,0,1,1,1,7,14
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltWithParamComp,1337,3,0,0,0,2,4,0,0,0,0,1,0,1,3,1,3,12
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltNumberComp,1395,12,0,0,0,2,11,0,0,0,0,1,0,1,3,1,12,19
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltApplyImportsComp,1522,1,0,0,0,2,3,0,0,0,0,1,0,0,2,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCallTemplateComp,1552,1,0,0,0,2,3,0,0,0,0,1,0,1,3,1,1,11
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltApplyTemplatesComp,1591,2,0,0,0,2,4,0,0,0,0,1,0,0,2,0,2,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltChooseComp,1643,1,0,0,0,2,3,0,0,0,0,1,0,0,2,0,1,8
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltIfComp,1674,3,0,0,0,2,4,0,0,0,0,1,0,0,2,0,3,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltWhenComp,1720,3,0,0,0,2,4,0,0,0,0,1,0,0,2,0,3,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltForEachComp,1766,4,0,0,0,2,4,0,0,0,0,1,0,0,2,0,4,9
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltVariableComp,1814,2,0,0,0,2,4,0,0,0,0,1,0,1,3,1,2,12
/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltParamComp,1893,3,0,0,0,2,4,0,0,0,0,1,0,1,3,1,3,12
