file,func,line,C1,C2,C3,C4,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,complexity_score,vulnerability_score
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_get_opaque,247,1,0,0,0,3,7,0,0,0,0,1,0,1,0,2,1,14
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_get_uint,265,12,0,0,0,3,14,0,0,0,0,1,0,1,0,1,12,20
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_iterate_option,290,2,0,0,0,4,7,0,0,0,0,1,0,0,0,0,2,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_get_content_format,315,4,0,0,0,2,11,0,0,0,0,1,0,1,0,1,4,16
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_get_content_type,337,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_get_accept,342,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_get_next,347,1,0,0,0,4,6,0,0,0,0,1,0,1,0,1,1,13
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_get_string,371,8,1,0,1,5,10,2,1,2,0,1,0,0,0,0,10,21
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_get_blockopt,409,16,2,0,1,4,12,0,0,0,0,1,0,1,0,3,19,21
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_find_uri_query,442,6,1,0,1,4,8,0,0,0,0,1,0,0,0,0,8,13
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_has_unprocessed_critical_options,481,2,1,0,1,1,0,0,0,0,0,1,0,1,0,2,4,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_handle_req,492,6,0,0,0,4,12,0,0,0,0,1,0,2,0,2,6,21
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_subtree_handler,509,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,2,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_tree_handler,518,6,2,0,1,6,13,0,0,0,0,1,0,1,0,4,9,25
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_build_reply_header,548,7,0,0,0,7,16,1,1,1,0,1,0,1,0,4,7,32
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_reply_simple,618,1,0,0,0,7,3,0,0,0,0,1,0,0,0,0,1,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_build_empty_ack,643,1,0,0,0,2,2,0,0,0,0,1,0,1,0,2,1,8
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_build_reply,655,7,0,0,0,5,15,0,0,0,0,1,0,1,0,7,7,29
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_build_hdr,709,3,0,0,0,6,13,0,0,0,0,1,0,1,0,3,3,24
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_pkt_init,756,1,0,0,0,4,2,1,1,1,0,0,0,0,0,0,1,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_decode_value,780,7,0,0,0,3,2,5,2,3,0,1,0,1,0,1,7,18
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_decode_uint,827,2,0,0,0,2,7,0,0,0,0,1,0,1,0,1,2,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_encode_uint,838,1,1,0,1,1,2,0,0,0,0,1,0,1,0,1,3,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_put_delta_optlen,891,2,0,0,0,4,5,0,0,0,0,1,0,1,0,1,2,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_put_option,911,2,0,0,0,5,10,0,0,0,0,1,0,0,0,0,2,16
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_size2szx,931,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_slicer2blkopt,944,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,3,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_get_block,958,1,0,0,0,3,4,0,0,0,0,1,0,1,0,1,1,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_put_block1_ok,971,1,0,0,0,3,3,0,0,0,0,1,0,1,0,1,1,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_put_block,981,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_put_string_with_len,989,6,1,0,1,6,0,2,1,2,0,1,0,0,0,0,8,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_put_uri_pathquery,1029,3,0,0,0,3,2,0,0,0,0,1,0,2,0,2,3,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_put_uint,1060,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,_add_opt_pkt,1069,3,0,0,0,4,7,0,0,0,0,1,0,1,0,1,3,14
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_add_chars,1100,7,1,0,1,5,0,2,1,2,0,1,0,0,0,0,9,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_add_uri_query2,1146,9,0,0,0,5,7,0,0,0,0,1,0,1,0,1,9,15
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_add_opaque,1172,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_add_uint,1177,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_add_block,1184,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,8
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_add_proxy_uri,1192,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_finish,1200,2,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_opt_remove,1217,9,1,0,1,2,14,6,4,2,0,1,0,1,0,1,11,31
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_payload_put_bytes,1292,1,0,0,0,3,4,0,0,0,0,1,0,1,0,1,1,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_payload_put_char,1304,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_block_object_init,1316,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_block_slicer_init,1325,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_block2_init,1333,2,0,0,0,2,6,0,0,0,0,1,0,1,0,4,2,14
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_block_finish,1350,2,0,0,0,2,5,0,0,0,0,1,0,0,0,0,2,8
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_block2_build_reply,1373,1,0,0,0,6,8,0,0,0,0,1,0,1,0,1,1,17
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_blockwise_put_char,1385,2,0,0,0,3,0,0,0,0,0,1,0,1,0,1,2,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_blockwise_put_bytes,1397,1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,1,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_well_known_core_default_handler,1426,2,1,0,1,4,12,1,1,1,0,1,0,1,0,2,4,23
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_get_len,1455,1,0,0,0,1,2,0,0,0,0,1,0,1,0,1,1,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_request_ctx_init,1464,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_request_ctx_get_path,1470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_request_ctx_get_context,1475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_request_ctx_get_tl_type,1480,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_request_ctx_get_remote_udp,1490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/net/application_layer/nanocoap/nanocoap.c,coap_request_ctx_get_local_udp,1495,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/net/sock/dtls.h,sock_dtls_recv,821,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/net/sock/dtls.h,sock_dtls_recv_buf,915,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/net/sock/dtls.h,sock_dtls_send_aux,995,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/net/sock/dtls.h,sock_dtls_send,1049,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/net/sock/dtls.h,sock_dtls_sendv,1097,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/od.h,od_hex_dump,65,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/build/pkg/tinydtls/dtls_debug.h,check_stack,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_read,96,4,1,0,1,4,5,0,0,0,0,1,0,0,0,0,6,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_write,114,5,0,0,0,4,6,0,0,0,0,1,0,1,0,1,5,13
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_event,129,17,0,0,0,4,9,0,0,0,0,1,0,1,0,2,17,17
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_get_user_parameters,181,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_get_psk_info,191,75,0,0,0,7,18,0,0,0,0,1,0,1,0,1,75,28
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_create,441,29,0,0,0,5,11,0,0,0,0,1,0,1,0,8,29,26
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_set_server_psk_id_hint,499,6,0,0,0,2,8,0,0,0,0,1,0,1,0,2,6,14
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_add_credential,510,9,1,0,1,2,5,0,0,0,0,1,0,1,0,1,11,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_remove_credential,523,12,1,0,1,2,6,0,0,0,0,1,0,1,0,3,14,13
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_get_credentials,549,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_set_client_psk_cb,558,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_set_rpk_cb,564,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_get_udp_sock,570,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_session_init,576,16,0,0,0,3,12,0,0,0,0,1,0,2,0,5,16,23
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_session_destroy,624,1,0,0,0,2,5,0,0,0,0,1,0,1,0,1,1,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_session_get_udp_ep,634,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_session_set_udp_ep,643,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_sendv_aux,652,18,1,0,1,5,20,0,0,0,0,1,0,1,0,4,20,31
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_check_more_chunks,734,4,1,0,1,4,6,0,0,0,0,1,0,1,0,6,6,18
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_copy_session,750,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_copy_buffer,756,4,0,0,0,4,11,0,0,0,0,1,0,0,0,0,4,16
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_complete_handshake,799,3,0,0,0,3,5,0,0,0,0,1,0,1,0,1,3,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_recv_aux,825,19,1,0,1,6,20,0,0,0,0,1,0,0,0,0,21,27
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_recv_buf_aux,874,22,1,0,1,6,23,0,0,0,0,1,0,1,0,1,24,32
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_close,939,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_init,944,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_ep_to_session,949,5,0,0,0,2,6,0,0,0,0,1,0,1,0,1,5,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_session_to_ep,980,3,0,0,0,2,3,0,0,0,0,1,0,1,0,1,3,8
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_update_timeout,1003,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_get_event_session,1011,3,0,0,0,2,5,0,0,0,0,1,0,1,0,1,3,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,_udp_cb,1024,13,0,0,0,3,14,0,0,0,0,1,0,2,0,4,13,24
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_set_cb,1062,1,0,0,0,3,6,0,0,0,0,1,0,1,0,1,1,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/pkg/tinydtls/contrib/sock_dtls.c,sock_dtls_get_async_ctx,1077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert.c,ztimer_convert_cancel,31,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert.c,ztimer_convert_start,38,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert.c,ztimer_convert_stop,45,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert.c,ztimer_convert_init,52,4,1,0,1,3,3,0,0,0,0,1,0,0,0,0,6,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/frac.h,frac_scale,91,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_frac.c,ztimer_convert_frac_op_set,48,4,1,0,1,2,7,0,0,0,0,1,0,0,0,0,6,10
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_frac.c,ztimer_convert_frac_op_now,58,4,1,0,1,1,7,0,0,0,0,1,0,1,0,1,6,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_frac.c,ztimer_convert_frac_compute_scale,83,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_frac.c,ztimer_convert_frac_init,93,8,1,0,1,4,9,0,0,0,0,1,0,1,0,2,10,17
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_shift.c,_convert_shift_up_set,32,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_shift.c,_convert_shift_up_now,44,4,1,0,1,2,5,0,0,0,0,1,0,0,0,0,6,8
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_shift.c,_ztimer_convert_shift_up_set,57,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_shift.c,_ztimer_convert_shift_up_now,68,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/convert_shift.c,ztimer_convert_shift_up_init,87,4,1,0,1,3,7,0,0,0,0,1,0,0,0,0,6,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_min_u32,47,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_is_set,115,2,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2,5
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,ztimer_is_set,125,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,8
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,ztimer_remove,134,2,0,0,0,2,8,0,0,0,0,1,0,1,0,3,2,15
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,ztimer_set,159,4,1,0,1,3,12,0,0,0,0,1,0,2,0,4,6,22
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_add_entry_to_list,216,5,2,0,1,2,3,0,0,0,0,1,0,1,0,2,8,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_add_modulo,255,1,0,0,0,3,0,0,0,0,0,1,0,1,0,2,1,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_ztimer_now_extend,264,8,2,0,1,1,10,0,0,0,0,1,0,0,0,0,11,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_ztimer_update_head_offset,286,23,1,0,1,1,7,0,0,0,0,1,0,1,0,1,25,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_del_entry_from_list,329,8,2,0,1,2,7,0,0,0,0,1,0,1,0,1,11,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_now_next,372,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_ztimer_update,398,3,0,0,0,1,2,0,0,0,0,1,0,1,0,1,3,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,ztimer_handler,424,31,2,0,1,1,12,0,0,0,0,1,0,2,0,1,34,17
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/core.c,_ztimer_print,504,3,1,0,1,1,5,0,0,0,0,1,0,0,0,0,5,7
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/init.c,_ztimer_usec_overhead,270,2,1,0,1,4,3,0,0,0,0,1,0,1,0,2,4,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/init.c,ztimer_init,285,11,3,0,1,0,11,0,0,0,0,1,0,2,0,1,15,15
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periodic.c,_ztimer_periodic_reset,29,1,0,0,0,2,3,0,0,0,0,1,0,1,0,2,1,9
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periodic.c,_ztimer_periodic_callback,43,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periodic.c,ztimer_periodic_init,56,1,0,0,0,5,2,0,0,0,0,1,0,1,0,2,1,11
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periodic.c,ztimer_periodic_start,73,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periodic.c,ztimer_periodic_start_now,78,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periodic.c,ztimer_periodic_stop,83,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periph_timer.c,_ztimer_periph_timer_set,38,1,0,0,0,2,6,0,0,0,0,1,0,1,0,2,1,12
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periph_timer.c,_ztimer_periph_timer_now,61,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periph_timer.c,_ztimer_periph_timer_cancel,68,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periph_timer.c,_ztimer_periph_timer_callback,75,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/ztimer/periph_timer.c,ztimer_periph_timer_init,107,2,0,0,0,4,9,0,0,0,0,0,0,0,0,0,2,13
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/atomic_utils.h,atomic_load_uintptr,249,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,6
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/atomic_utils.h,atomic_load_ptr,266,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
/home/arpan/Documents/CBMC/analyzer/RIOT_buggy/sys/include/atomic_utils.h,atomic_load_kernel_pid,275,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3
